ReviewID,ProductID,ProductName,Review,Rating
600,60,Boat Headphones 5,Stopped working soon,2
601,61,JBL Headphones 1,Highly recommended,4
602,61,JBL Headphones 1,Highly recommended,4
603,61,JBL Headphones 1,Worth the money,5
604,61,JBL Headphones 1,Highly recommended,4
605,61,JBL Headphones 1,Disappointing purchase,2
606,61,JBL Headphones 1,Works perfectly,4
607,61,JBL Headphones 1,Very good quality,5
608,61,JBL Headphones 1,Very good quality,4
609,61,JBL Headphones 1,Highly recommended,4
610,61,JBL Headphones 1,Works perfectly,5
611,62,JBL Headphones 2,Highly recommended,4
612,62,JBL Headphones 2,Works perfectly,5
613,62,JBL Headphones 2,Excellent product,5
614,62,JBL Headphones 2,Disappointing purchase,3
615,62,JBL Headphones 2,Excellent product,5
616,62,JBL Headphones 2,Very good quality,4
617,62,JBL Headphones 2,Not worth the price,3
618,62,JBL Headphones 2,Worth the money,5
619,62,JBL Headphones 2,Worth the money,4
620,62,JBL Headphones 2,Average quality,2
621,63,JBL Headphones 3,Highly recommended,4
622,63,JBL Headphones 3,Highly recommended,5
623,63,JBL Headphones 3,Poor battery,2
624,63,JBL Headphones 3,Excellent product,5
625,63,JBL Headphones 3,Works perfectly,5
626,63,JBL Headphones 3,Worth the money,5
627,63,JBL Headphones 3,Average quality,1
628,63,JBL Headphones 3,Worth the money,5
629,63,JBL Headphones 3,Stopped working soon,3
630,63,JBL Headphones 3,Very good quality,4
631,64,JBL Headphones 4,Stopped working soon,2
632,64,JBL Headphones 4,Worth the money,5
633,64,JBL Headphones 4,Very good quality,4
634,64,JBL Headphones 4,Worth the money,4
635,64,JBL Headphones 4,Excellent product,4
636,64,JBL Headphones 4,Works perfectly,5
637,64,JBL Headphones 4,Excellent product,4
638,64,JBL Headphones 4,Excellent product,4
639,64,JBL Headphones 4,Very good quality,5
640,64,JBL Headphones 4,Highly recommended,4
641,65,JBL Headphones 5,Excellent product,5
642,65,JBL Headphones 5,Worth the money,5
643,65,JBL Headphones 5,Disappointing purchase,3
644,65,JBL Headphones 5,Very good quality,4
645,65,JBL Headphones 5,Works perfectly,4
646,65,JBL Headphones 5,Very good quality,4
647,65,JBL Headphones 5,Highly recommended,4
648,65,JBL Headphones 5,Works perfectly,5
649,65,JBL Headphones 5,Works perfectly,4
650,65,JBL Headphones 5,Poor battery,1
651,66,Noise Headphones 1,Disappointing purchase,2
652,66,Noise Headphones 1,Worth the money,5
653,66,Noise Headphones 1,Excellent product,4
654,66,Noise Headphones 1,Stopped working soon,1
655,66,Noise Headphones 1,Stopped working soon,3
656,66,Noise Headphones 1,Worth the money,5
657,66,Noise Headphones 1,Excellent product,5
658,66,Noise Headphones 1,Very good quality,4
659,66,Noise Headphones 1,Average quality,2
660,66,Noise Headphones 1,Works perfectly,5
661,67,Noise Headphones 2,Not worth the price,1
662,67,Noise Headphones 2,Very good quality,5
663,67,Noise Headphones 2,Disappointing purchase,2
664,67,Noise Headphones 2,Poor battery,2
665,67,Noise Headphones 2,Stopped working soon,3
666,67,Noise Headphones 2,Worth the money,4
667,67,Noise Headphones 2,Highly recommended,4
668,67,Noise Headphones 2,Poor battery,1
669,67,Noise Headphones 2,Stopped working soon,2
670,67,Noise Headphones 2,Works perfectly,5
671,68,Noise Headphones 3,Disappointing purchase,3
672,68,Noise Headphones 3,Works perfectly,5
673,68,Noise Headphones 3,Works perfectly,4
674,68,Noise Headphones 3,Not worth the price,1
675,68,Noise Headphones 3,Not worth the price,3
676,68,Noise Headphones 3,Works perfectly,4
677,68,Noise Headphones 3,Highly recommended,4
678,68,Noise Headphones 3,Disappointing purchase,2
679,68,Noise Headphones 3,Average quality,3
680,68,Noise Headphones 3,Highly recommended,4
681,69,Noise Headphones 4,Very good quality,5
682,69,Noise Headphones 4,Worth the money,4
683,69,Noise Headphones 4,Excellent product,5
684,69,Noise Headphones 4,Works perfectly,4
685,69,Noise Headphones 4,Very good quality,4
686,69,Noise Headphones 4,Works perfectly,5
687,69,Noise Headphones 4,Works perfectly,4
688,69,Noise Headphones 4,Average quality,1
689,69,Noise Headphones 4,Works perfectly,4
690,69,Noise Headphones 4,Poor battery,2
691,70,Noise Headphones 5,Disappointing purchase,3
692,70,Noise Headphones 5,Worth the money,5
693,70,Noise Headphones 5,Stopped working soon,2
694,70,Noise Headphones 5,Highly recommended,5
695,70,Noise Headphones 5,Works perfectly,4
696,70,Noise Headphones 5,Worth the money,4
697,70,Noise Headphones 5,Excellent product,4
698,70,Noise Headphones 5,Not worth the price,2
699,70,Noise Headphones 5,Excellent product,4
700,70,Noise Headphones 5,Average quality,1
701,71,boAt Headphones 1,Excellent product,4
702,71,boAt Headphones 1,Not worth the price,3
703,71,boAt Headphones 1,Works perfectly,5
704,71,boAt Headphones 1,Poor battery,2
705,71,boAt Headphones 1,Very good quality,5
706,71,boAt Headphones 1,Disappointing purchase,2
707,71,boAt Headphones 1,Disappointing purchase,1
708,71,boAt Headphones 1,Excellent product,5
709,71,boAt Headphones 1,Very good quality,5
710,71,boAt Headphones 1,Excellent product,4
711,72,boAt Headphones 2,Very good quality,5
712,72,boAt Headphones 2,Excellent product,5
713,72,boAt Headphones 2,Highly recommended,5
714,72,boAt Headphones 2,Average quality,1
715,72,boAt Headphones 2,Works perfectly,5
716,72,boAt Headphones 2,Disappointing purchase,3
717,72,boAt Headphones 2,Works perfectly,5
718,72,boAt Headphones 2,Stopped working soon,1
719,72,boAt Headphones 2,Average quality,2
720,72,boAt Headphones 2,Highly recommended,5
721,73,boAt Headphones 3,Not worth the price,3
722,73,boAt Headphones 3,Works perfectly,4
723,73,boAt Headphones 3,Not worth the price,2
724,73,boAt Headphones 3,Very good quality,4
725,73,boAt Headphones 3,Highly recommended,4
726,73,boAt Headphones 3,Very good quality,5
727,73,boAt Headphones 3,Highly recommended,5
728,73,boAt Headphones 3,Average quality,2
729,73,boAt Headphones 3,Highly recommended,5
730,73,boAt Headphones 3,Very good quality,4
731,74,boAt Headphones 4,Excellent product,4
732,74,boAt Headphones 4,Very good quality,5
733,74,boAt Headphones 4,Excellent product,5
734,74,boAt Headphones 4,Works perfectly,5
735,74,boAt Headphones 4,Very good quality,4
736,74,boAt Headphones 4,Excellent product,4
737,74,boAt Headphones 4,Excellent product,5
738,74,boAt Headphones 4,Worth the money,5
739,74,boAt Headphones 4,Highly recommended,4
740,74,boAt Headphones 4,Stopped working soon,1
741,75,boAt Headphones 5,Poor battery,3
742,75,boAt Headphones 5,Excellent product,5
743,75,boAt Headphones 5,Disappointing purchase,1
744,75,boAt Headphones 5,Highly recommended,4
745,75,boAt Headphones 5,Very good quality,4
746,75,boAt Headphones 5,Very good quality,5
747,75,boAt Headphones 5,Very good quality,4
748,75,boAt Headphones 5,Poor battery,2
749,75,boAt Headphones 5,Works perfectly,4
750,75,boAt Headphones 5,Very good quality,4
751,76,Samsung Smartwatch 1,Excellent product,5
752,76,Samsung Smartwatch 1,Very good quality,5
753,76,Samsung Smartwatch 1,Highly recommended,4
754,76,Samsung Smartwatch 1,Worth the money,5
755,76,Samsung Smartwatch 1,Excellent product,4
756,76,Samsung Smartwatch 1,Very good quality,4
757,76,Samsung Smartwatch 1,Excellent product,4
758,76,Samsung Smartwatch 1,Disappointing purchase,1
759,76,Samsung Smartwatch 1,Poor battery,3
760,76,Samsung Smartwatch 1,Disappointing purchase,2
761,77,Samsung Smartwatch 2,Not worth the price,3
762,77,Samsung Smartwatch 2,Excellent product,4
763,77,Samsung Smartwatch 2,Excellent product,4
764,77,Samsung Smartwatch 2,Average quality,1
765,77,Samsung Smartwatch 2,Stopped working soon,2
766,77,Samsung Smartwatch 2,Worth the money,5
767,77,Samsung Smartwatch 2,Works perfectly,5
768,77,Samsung Smartwatch 2,Highly recommended,4
769,77,Samsung Smartwatch 2,Disappointing purchase,1
770,77,Samsung Smartwatch 2,Disappointing purchase,3
771,78,Samsung Smartwatch 3,Very good quality,4
772,78,Samsung Smartwatch 3,Excellent product,5
773,78,Samsung Smartwatch 3,Excellent product,5
774,78,Samsung Smartwatch 3,Worth the money,5
775,78,Samsung Smartwatch 3,Average quality,1
776,78,Samsung Smartwatch 3,Excellent product,4
777,78,Samsung Smartwatch 3,Excellent product,4
778,78,Samsung Smartwatch 3,Average quality,1
779,78,Samsung Smartwatch 3,Not worth the price,3
780,78,Samsung Smartwatch 3,Average quality,3
781,79,Samsung Smartwatch 4,Stopped working soon,3
782,79,Samsung Smartwatch 4,Very good quality,5
783,79,Samsung Smartwatch 4,Highly recommended,5
784,79,Samsung Smartwatch 4,Worth the money,4
785,79,Samsung Smartwatch 4,Very good quality,5
786,79,Samsung Smartwatch 4,Not worth the price,3
787,79,Samsung Smartwatch 4,Average quality,1
788,79,Samsung Smartwatch 4,Very good quality,4
789,79,Samsung Smartwatch 4,Very good quality,4
790,79,Samsung Smartwatch 4,Works perfectly,5
791,80,Samsung Smartwatch 5,Very good quality,5
792,80,Samsung Smartwatch 5,Works perfectly,4
793,80,Samsung Smartwatch 5,Poor battery,1
794,80,Samsung Smartwatch 5,Highly recommended,5
795,80,Samsung Smartwatch 5,Not worth the price,3
796,80,Samsung Smartwatch 5,Excellent product,5
797,80,Samsung Smartwatch 5,Excellent product,5
798,80,Samsung Smartwatch 5,Poor battery,3
799,80,Samsung Smartwatch 5,Poor battery,2
800,80,Samsung Smartwatch 5,Excellent product,5
801,81,Noise Smartwatch 1,Worth the money,4
802,81,Noise Smartwatch 1,Excellent product,5
803,81,Noise Smartwatch 1,Highly recommended,5
804,81,Noise Smartwatch 1,Very good quality,4
805,81,Noise Smartwatch 1,Excellent product,5
806,81,Noise Smartwatch 1,Worth the money,5
807,81,Noise Smartwatch 1,Not worth the price,2
808,81,Noise Smartwatch 1,Worth the money,4
809,81,Noise Smartwatch 1,Excellent product,4
810,81,Noise Smartwatch 1,Poor battery,3
811,82,Noise Smartwatch 2,Very good quality,4
812,82,Noise Smartwatch 2,Highly recommended,5
813,82,Noise Smartwatch 2,Stopped working soon,3
814,82,Noise Smartwatch 2,Very good quality,4
815,82,Noise Smartwatch 2,Very good quality,5
816,82,Noise Smartwatch 2,Worth the money,4
817,82,Noise Smartwatch 2,Poor battery,2
818,82,Noise Smartwatch 2,Excellent product,5
819,82,Noise Smartwatch 2,Very good quality,5
820,82,Noise Smartwatch 2,Average quality,3
821,83,Noise Smartwatch 3,Stopped working soon,3
822,83,Noise Smartwatch 3,Poor battery,1
823,83,Noise Smartwatch 3,Very good quality,4
824,83,Noise Smartwatch 3,Very good quality,5
825,83,Noise Smartwatch 3,Highly recommended,4
826,83,Noise Smartwatch 3,Worth the money,5
827,83,Noise Smartwatch 3,Stopped working soon,3
828,83,Noise Smartwatch 3,Worth the money,4
829,83,Noise Smartwatch 3,Works perfectly,4
830,83,Noise Smartwatch 3,Stopped working soon,1
831,84,Noise Smartwatch 4,Excellent product,4
832,84,Noise Smartwatch 4,Disappointing purchase,2
833,84,Noise Smartwatch 4,Worth the money,4
834,84,Noise Smartwatch 4,Very good quality,4
835,84,Noise Smartwatch 4,Excellent product,4
836,84,Noise Smartwatch 4,Average quality,3
837,84,Noise Smartwatch 4,Very good quality,5
838,84,Noise Smartwatch 4,Excellent product,5
839,84,Noise Smartwatch 4,Stopped working soon,1
840,84,Noise Smartwatch 4,Highly recommended,5
841,85,Noise Smartwatch 5,Works perfectly,5
842,85,Noise Smartwatch 5,Excellent product,4
843,85,Noise Smartwatch 5,Very good quality,4
844,85,Noise Smartwatch 5,Very good quality,5
845,85,Noise Smartwatch 5,Poor battery,2
846,85,Noise Smartwatch 5,Very good quality,5
847,85,Noise Smartwatch 5,Worth the money,5
848,85,Noise Smartwatch 5,Very good quality,5
849,85,Noise Smartwatch 5,Stopped working soon,3
850,85,Noise Smartwatch 5,Poor battery,1
851,86,Fire-Boltt Smartwatch 1,Disappointing purchase,3
852,86,Fire-Boltt Smartwatch 1,Average quality,3
853,86,Fire-Boltt Smartwatch 1,Highly recommended,4
854,86,Fire-Boltt Smartwatch 1,Average quality,1
855,86,Fire-Boltt Smartwatch 1,Highly recommended,5
856,86,Fire-Boltt Smartwatch 1,Highly recommended,5
857,86,Fire-Boltt Smartwatch 1,Excellent product,4
858,86,Fire-Boltt Smartwatch 1,Average quality,2
859,86,Fire-Boltt Smartwatch 1,Average quality,1
860,86,Fire-Boltt Smartwatch 1,Excellent product,4
861,87,Fire-Boltt Smartwatch 2,Very good quality,4
862,87,Fire-Boltt Smartwatch 2,Highly recommended,5
863,87,Fire-Boltt Smartwatch 2,Average quality,3
864,87,Fire-Boltt Smartwatch 2,Disappointing purchase,2
865,87,Fire-Boltt Smartwatch 2,Worth the money,5
866,87,Fire-Boltt Smartwatch 2,Not worth the price,1
867,87,Fire-Boltt Smartwatch 2,Works perfectly,5
868,87,Fire-Boltt Smartwatch 2,Worth the money,4
869,87,Fire-Boltt Smartwatch 2,Highly recommended,5
870,87,Fire-Boltt Smartwatch 2,Very good quality,5
871,88,Fire-Boltt Smartwatch 3,Works perfectly,4
872,88,Fire-Boltt Smartwatch 3,Stopped working soon,2
873,88,Fire-Boltt Smartwatch 3,Very good quality,5
874,88,Fire-Boltt Smartwatch 3,Worth the money,5
875,88,Fire-Boltt Smartwatch 3,Very good quality,5
876,88,Fire-Boltt Smartwatch 3,Average quality,2
877,88,Fire-Boltt Smartwatch 3,Stopped working soon,2
878,88,Fire-Boltt Smartwatch 3,Disappointing purchase,3
879,88,Fire-Boltt Smartwatch 3,Very good quality,5
880,88,Fire-Boltt Smartwatch 3,Excellent product,5
881,89,Fire-Boltt Smartwatch 4,Works perfectly,5
882,89,Fire-Boltt Smartwatch 4,Worth the money,4
883,89,Fire-Boltt Smartwatch 4,Disappointing purchase,1
884,89,Fire-Boltt Smartwatch 4,Highly recommended,5
885,89,Fire-Boltt Smartwatch 4,Worth the money,4
886,89,Fire-Boltt Smartwatch 4,Works perfectly,5
887,89,Fire-Boltt Smartwatch 4,Excellent product,4
888,89,Fire-Boltt Smartwatch 4,Works perfectly,5
889,89,Fire-Boltt Smartwatch 4,Not worth the price,2
890,89,Fire-Boltt Smartwatch 4,Poor battery,1
891,90,Fire-Boltt Smartwatch 5,Works perfectly,5
892,90,Fire-Boltt Smartwatch 5,Works perfectly,5
893,90,Fire-Boltt Smartwatch 5,Average quality,2
894,90,Fire-Boltt Smartwatch 5,Not worth the price,1
895,90,Fire-Boltt Smartwatch 5,Poor battery,2
896,90,Fire-Boltt Smartwatch 5,Excellent product,4
897,90,Fire-Boltt Smartwatch 5,Very good quality,5
898,90,Fire-Boltt Smartwatch 5,Very good quality,5
899,90,Fire-Boltt Smartwatch 5,Poor battery,2
900,90,Fire-Boltt Smartwatch 5,Excellent product,5
901,91,Apple Smartwatch 1,Very good quality,5
902,91,Apple Smartwatch 1,Highly recommended,5
903,91,Apple Smartwatch 1,Worth the money,5
904,91,Apple Smartwatch 1,Disappointing purchase,1
905,91,Apple Smartwatch 1,Average quality,2
906,91,Apple Smartwatch 1,Average quality,3
907,91,Apple Smartwatch 1,Very good quality,5
908,91,Apple Smartwatch 1,Not worth the price,2
909,91,Apple Smartwatch 1,Highly recommended,4
910,91,Apple Smartwatch 1,Poor battery,2
911,92,Apple Smartwatch 2,Worth the money,5
912,92,Apple Smartwatch 2,Works perfectly,4
913,92,Apple Smartwatch 2,Works perfectly,5
914,92,Apple Smartwatch 2,Worth the money,5
915,92,Apple Smartwatch 2,Very good quality,5
916,92,Apple Smartwatch 2,Average quality,1
917,92,Apple Smartwatch 2,Worth the money,4
918,92,Apple Smartwatch 2,Works perfectly,4
919,92,Apple Smartwatch 2,Worth the money,5
920,92,Apple Smartwatch 2,Very good quality,4
921,93,Apple Smartwatch 3,Very good quality,4
922,93,Apple Smartwatch 3,Worth the money,4
923,93,Apple Smartwatch 3,Highly recommended,5
924,93,Apple Smartwatch 3,Highly recommended,5
925,93,Apple Smartwatch 3,Worth the money,5
926,93,Apple Smartwatch 3,Works perfectly,5
927,93,Apple Smartwatch 3,Excellent product,4
928,93,Apple Smartwatch 3,Worth the money,4
929,93,Apple Smartwatch 3,Poor battery,3
930,93,Apple Smartwatch 3,Excellent product,5
931,94,Apple Smartwatch 4,Worth the money,4
932,94,Apple Smartwatch 4,Works perfectly,5
933,94,Apple Smartwatch 4,Stopped working soon,2
934,94,Apple Smartwatch 4,Worth the money,4
935,94,Apple Smartwatch 4,Not worth the price,3
936,94,Apple Smartwatch 4,Poor battery,3
937,94,Apple Smartwatch 4,Disappointing purchase,1
938,94,Apple Smartwatch 4,Not worth the price,3
939,94,Apple Smartwatch 4,Highly recommended,4
940,94,Apple Smartwatch 4,Worth the money,5
941,95,Apple Smartwatch 5,Works perfectly,5
942,95,Apple Smartwatch 5,Not worth the price,2
943,95,Apple Smartwatch 5,Disappointing purchase,3
944,95,Apple Smartwatch 5,Works perfectly,5
945,95,Apple Smartwatch 5,Poor battery,2
946,95,Apple Smartwatch 5,Worth the money,4
947,95,Apple Smartwatch 5,Poor battery,3
948,95,Apple Smartwatch 5,Not worth the price,2
949,95,Apple Smartwatch 5,Average quality,2
950,95,Apple Smartwatch 5,Very good quality,5
951,96,Amazfit Smartwatch 1,Highly recommended,5
952,96,Amazfit Smartwatch 1,Highly recommended,5
953,96,Amazfit Smartwatch 1,Excellent product,5
954,96,Amazfit Smartwatch 1,Worth the money,4
955,96,Amazfit Smartwatch 1,Stopped working soon,3
956,96,Amazfit Smartwatch 1,Very good quality,4
957,96,Amazfit Smartwatch 1,Excellent product,5
958,96,Amazfit Smartwatch 1,Average quality,1
959,96,Amazfit Smartwatch 1,Works perfectly,5
960,96,Amazfit Smartwatch 1,Highly recommended,4
961,97,Amazfit Smartwatch 2,Excellent product,4
962,97,Amazfit Smartwatch 2,Worth the money,4
963,97,Amazfit Smartwatch 2,Not worth the price,2
964,97,Amazfit Smartwatch 2,Excellent product,5
965,97,Amazfit Smartwatch 2,Worth the money,4
966,97,Amazfit Smartwatch 2,Stopped working soon,3
967,97,Amazfit Smartwatch 2,Excellent product,5
968,97,Amazfit Smartwatch 2,Works perfectly,4
969,97,Amazfit Smartwatch 2,Very good quality,5
970,97,Amazfit Smartwatch 2,Excellent product,4
971,98,Amazfit Smartwatch 3,Worth the money,4
972,98,Amazfit Smartwatch 3,Worth the money,5
973,98,Amazfit Smartwatch 3,Average quality,3
974,98,Amazfit Smartwatch 3,Highly recommended,5
975,98,Amazfit Smartwatch 3,Highly recommended,4
976,98,Amazfit Smartwatch 3,Stopped working soon,1
977,98,Amazfit Smartwatch 3,Disappointing purchase,3
978,98,Amazfit Smartwatch 3,Disappointing purchase,2
979,98,Amazfit Smartwatch 3,Worth the money,4
980,98,Amazfit Smartwatch 3,Highly recommended,5
981,99,Amazfit Smartwatch 4,Stopped working soon,1
982,99,Amazfit Smartwatch 4,Highly recommended,5
983,99,Amazfit Smartwatch 4,Disappointing purchase,3
984,99,Amazfit Smartwatch 4,Disappointing purchase,2
985,99,Amazfit Smartwatch 4,Very good quality,5
986,99,Amazfit Smartwatch 4,Works perfectly,4
987,99,Amazfit Smartwatch 4,Highly recommended,5
988,99,Amazfit Smartwatch 4,Very good quality,4
989,99,Amazfit Smartwatch 4,Excellent product,4
990,99,Amazfit Smartwatch 4,Very good quality,5
991,100,Amazfit Smartwatch 5,Disappointing purchase,1
992,100,Amazfit Smartwatch 5,Worth the money,5
993,100,Amazfit Smartwatch 5,Stopped working soon,2
994,100,Amazfit Smartwatch 5,Works perfectly,4
995,100,Amazfit Smartwatch 5,Excellent product,4
996,100,Amazfit Smartwatch 5,Stopped working soon,3
997,100,Amazfit Smartwatch 5,Worth the money,4
998,100,Amazfit Smartwatch 5,Very good quality,5
999,100,Amazfit Smartwatch 5,Highly recommended,4
1000,100,Amazfit Smartwatch 5,Excellent product,5
